"id","surface","confidence","kind","file","line","pointer","text"
"STR-2113","renderer-candidate","medium","template","src/renderer/workbench/queueView.ts","290","","${…} 응답이 끝나면 ${…} 전송됩니다"
"STR-2114","renderer-candidate","medium","literal","src/renderer/workbench/queueView.ts","295","","한 건씩 순서대로 보냅니다"
"STR-2115","renderer-candidate","medium","template","src/renderer/workbench/queueView.ts","301","","전송 시 ${…}건이 한 턴에 나갑니다 — 합쳐지는 건 보낸 사람이 같은 것끼리"
"STR-2116","renderer-candidate","medium","template","src/renderer/workbench/queueView.ts","303","","전송 시 ${…}건을 한 메시지로 합쳐서 보냅니다"
"STR-2117","renderer-candidate","medium","template","src/renderer/workbench/queueView.ts","311","","${…} ··· 외 ${…}건"
"STR-2118","renderer-ui","high","jsx-title","src/renderer/workbench/RuntimeModal.tsx","61","","Runtime"
"STR-2119","renderer-candidate","medium","literal","src/renderer/workbench/SessionStatusModal.tsx","16","","상태"
"STR-2120","renderer-candidate","medium","literal","src/renderer/workbench/SessionStatusModal.tsx","17","","하네스"
"STR-2121","renderer-candidate","medium","literal","src/renderer/workbench/SessionStatusModal.tsx","18","","모델"
"STR-2122","renderer-candidate","medium","literal","src/renderer/workbench/SessionStatusModal.tsx","19","","추론 강도"
"STR-2123","renderer-candidate","medium","literal","src/renderer/workbench/SessionStatusModal.tsx","21","","승인 대기"
"STR-2124","renderer-candidate","medium","literal","src/renderer/workbench/SessionStatusModal.tsx","22","","메시지 대기"
"STR-2125","renderer-candidate","medium","literal","src/renderer/workbench/SessionStatusModal.tsx","23","","컨텍스트"
"STR-2126","renderer-ui","high","jsx-aria-label","src/renderer/workbench/SessionStatusModal.tsx","27","","세션 상태"
"STR-2127","renderer-ui","high","jsx-text","src/renderer/workbench/SessionStatusModal.tsx","31","","세션 상태"
"STR-2128","renderer-ui","high","jsx-title","src/renderer/workbench/SessionStatusModal.tsx","34","","Close"
"STR-2129","renderer-ui","high","jsx-text","src/renderer/workbench/SessionStatusModal.tsx","42","","닫기"
"STR-2130","renderer-ui","high","jsx-title","src/renderer/workbench/SubagentDetail.tsx","26","","세션으로 돌아가기"
"STR-2131","renderer-ui","high","jsx-text","src/renderer/workbench/SubagentDetail.tsx","48","","위임된 작업"
"STR-2132","renderer-ui","high","jsx-title","src/renderer/workbench/SubagentDetail.tsx","52","","위임된 작업"
"STR-2133","renderer-ui","high","jsx-text","src/renderer/workbench/SubagentDetail.tsx","75","","작업 중…"
"STR-2134","renderer-ui","high","jsx-text","src/renderer/workbench/SubagentDock.tsx","23","","서브에이전트"
"STR-2135","renderer-candidate","medium","literal","src/renderer/workbench/subagentModel.ts","29","","실행 중"
"STR-2136","renderer-candidate","medium","literal","src/renderer/workbench/subagentModel.ts","31","","완료"
"STR-2137","renderer-candidate","medium","literal","src/renderer/workbench/subagentModel.ts","33","","실패"
"STR-2138","renderer-candidate","medium","literal","src/renderer/workbench/subagentModel.ts","35","","대기"
"STR-2139","renderer-candidate","medium","template","src/renderer/workbench/subagentModel.ts","87","","${…} 실행"
"STR-2140","renderer-candidate","medium","template","src/renderer/workbench/subagentModel.ts","88","","${…} 완료"
"STR-2141","renderer-candidate","medium","template","src/renderer/workbench/subagentModel.ts","89","","${…} 실패"
"STR-2142","renderer-candidate","medium","template","src/renderer/workbench/subagentModel.ts","90","","${…} 대기"
"STR-2143","renderer-ui","high","jsx-text","src/renderer/workbench/TabStrip.tsx","36","","승인"
"STR-2144","renderer-ui","high","jsx-title","src/renderer/workbench/TabStrip.tsx","42","","대기열 ${…}건 — 응답 완료 후 순서대로 전송"
"STR-2145","renderer-ui","high","jsx-title","src/renderer/workbench/TabStrip.tsx","100","","${…} · 외부 CLI에서 작업 중"
"STR-2146","renderer-ui","high","jsx-title","src/renderer/workbench/TabStrip.tsx","117","","Close tab"
"STR-2147","renderer-ui","high","jsx-title","src/renderer/workbench/TabStrip.tsx","136","","탭 ${…}개 더 보기"
"STR-2148","renderer-ui","high","jsx-text","src/renderer/workbench/TabStrip.tsx","152","","숨겨진 탭"
"STR-2149","renderer-ui","high","jsx-title","src/renderer/workbench/TabStrip.tsx","175","","Close tab"
"STR-2150","renderer-ui","high","jsx-text","src/renderer/workbench/TabStrip.tsx","186","","선택한 탭은 맨 앞으로 이동합니다"
"STR-2151","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","118","","이전 대화를 불러오는 중입니다…"
"STR-2152","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","119","","새 이벤트는 기존 대화와 합친 뒤 표시됩니다."
"STR-2153","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","123","","Not started. The first message starts this member&apos;s session with the selected runtime."
"STR-2154","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","129","","개 더 보기 ·"
"STR-2155","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","129","","개 숨김"
"STR-2156","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","129","","이전 대화"
"STR-2157","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","152","","대기열에서 순서가 되어 전송된 메시지"
"STR-2158","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","153","","대기열에서 전송됨"
"STR-2159","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","156","","건 합쳐서 보냄"
"STR-2160","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","175","","보낸 메시지"
"STR-2161","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","194","","응답 전체 복사"
"STR-2162","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","245","","반려됨"
"STR-2163","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","245","","전달 안 됨 · 재작성 필요"
"STR-2164","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","246","","강제 전송"
"STR-2165","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","246","","우회하여 전달됨"
"STR-2166","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","247","","리뷰 실패"
"STR-2167","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","247","","심사 없이 전달됨"
"STR-2168","renderer-candidate","medium","template","src/renderer/workbench/Transcript.tsx","280","","${…}분 ${…}초"
"STR-2169","renderer-candidate","medium","template","src/renderer/workbench/Transcript.tsx","280","","${…}초"
"STR-2170","renderer-candidate","medium","template","src/renderer/workbench/Transcript.tsx","321","","최근 ${…}건 유지"
"STR-2171","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","345","","대화 압축 중"
"STR-2172","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","345","","대화 압축됨"
"STR-2173","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","345","","압축 실패"
"STR-2174","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","352","","다시 시도"
"STR-2175","renderer-candidate","medium","template","src/renderer/workbench/Transcript.tsx","369","","오류 · ${…}"
"STR-2176","renderer-candidate","medium","template","src/renderer/workbench/Transcript.tsx","369","","위반 규칙 · ${…}"
"STR-2177","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","378","","접기"
"STR-2178","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","378","","펼치기"
"STR-2179","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","412","","송신"
"STR-2180","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","412","","수신"
"STR-2181","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","417","","대기열에서 순서가 되어 전송된 메시지"
"STR-2182","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","418","","대기열에서 전송됨"
"STR-2183","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","421","","건 합쳐서 보냄"
"STR-2184","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","425","","— 상대가 실행 중이 아닙니다."
"STR-2185","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","425","","전달 실패"
"STR-2186","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","462","","이미지"
"STR-2187","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","468","","이미지를 붙이지 못했습니다"
"STR-2188","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","475","","이미지를 불러오지 못했습니다 —"
"STR-2189","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","476","","이미지 여는 중…"
"STR-2190","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","494","","멤버 삭제"
"STR-2191","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","494","","멤버 생성"
"STR-2192","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","505","","삭제 실패"
"STR-2193","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","505","","생성 실패"
"STR-2194","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","580","","전체 보기"
"STR-2195","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","622","","계획"
"STR-2196","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","648","","파일 변경"
"STR-2197","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","649","","개 파일"
"STR-2198","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","764","","답변함"
"STR-2199","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","774","","전체 보기"
"STR-2200","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","779","","답변한 내용"
"STR-2201","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","807","","전체 보기"
"STR-2202","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","808","","전체 보기"
"STR-2203","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","861","","닫기"
"STR-2204","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","880","","이미지"
"STR-2205","renderer-ui","high","jsx-label","src/renderer/workbench/Transcript.tsx","887","","이미지"
"STR-2206","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","925","","이미지를 읽지 못했습니다."
"STR-2207","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","955","","복사할 수 있는 원본이 없습니다."
"STR-2208","renderer-candidate","medium","template","src/renderer/workbench/Transcript.tsx","967","","이미지를 클립보드로 복사하지 못했습니다: ${…}"
"STR-2209","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","973","","복사 실패"
"STR-2210","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","973","","복사됨"
"STR-2211","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","973","","클립보드로 복사"
"STR-2212","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","993","","${…} — 클릭하면 크게 보기"
"STR-2213","renderer-ui","high","jsx-aria-label","src/renderer/workbench/Transcript.tsx","994","","${…} 크게 보기"
"STR-2214","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","1004","","크게 보기"
"STR-2215","renderer-ui","high","jsx-aria-label","src/renderer/workbench/Transcript.tsx","1005","","크게 보기"
"STR-2216","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","1023","","실제 크기로 보기"
"STR-2217","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","1023","","화면에 맞추기"
"STR-2218","renderer-ui","high","jsx-aria-label","src/renderer/workbench/Transcript.tsx","1024","","실제 크기로 보기"
"STR-2219","renderer-ui","high","jsx-aria-label","src/renderer/workbench/Transcript.tsx","1024","","화면에 맞추기"
"STR-2220","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1084","","여기부터 앞의 기록은 이 창의 보관 한도를 넘어 지워졌습니다."
"STR-2221","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","1089","","경로 복사"
"STR-2222","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1096","","원본을 찾지 못했습니다. 작업 폴더를 옮겼다면 하네스 기록은 이전 경로에 남아 있습니다."
"STR-2223","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1135","","이미지를 불러오지 못했습니다 —"
"STR-2224","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1138","","이미지 여는 중…"
"STR-2225","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","1190","","이번만"
"STR-2226","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","1198","","승인 요청"
"STR-2227","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1214","","수정"
"STR-2228","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1226","","서브에이전트"
"STR-2229","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1229","","거부"
"STR-2230","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1230","","이번만 허용"
"STR-2231","renderer-ui","high","jsx-title","src/renderer/workbench/Transcript.tsx","1240","","'${…}' 규칙을 저장합니다. 다른 이유(경로 등)로는 다시 물을 수 있습니다."
"STR-2232","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1243","","항상 허용"
"STR-2233","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","1305","","거부함"
"STR-2234","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","1305","","허용함"
"STR-2235","renderer-ui","high","jsx-summary","src/renderer/workbench/Transcript.tsx","1336","","요청"
"STR-2236","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","1337","","이번만"
"STR-2237","renderer-candidate","medium","literal","src/renderer/workbench/Transcript.tsx","1345","","Codex 승인 요청"
"STR-2238","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1361","","실행"
"STR-2239","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1363","","작업 폴더"
"STR-2240","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1395","","항상 허용"
"STR-2241","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1482","","답을 기다리는 중"
"STR-2242","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1490","","복수 선택"
"STR-2243","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1530","","직접 입력"
"STR-2244","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1531","","원하는 답을 적습니다."
"STR-2245","renderer-ui","high","jsx-placeholder","src/renderer/workbench/Transcript.tsx","1540","","답을 입력하세요…"
"STR-2246","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1552","","개 선택됨"
"STR-2247","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1554","","건너뛰기"
"STR-2248","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1556","","이전"
"STR-2249","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1559","","답변 보내기"
"STR-2250","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1561","","다음"
"STR-2251","renderer-ui","high","jsx-text","src/renderer/workbench/Transcript.tsx","1598","","작업 중…"
"STR-2252","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","57","","앱 업데이트"
"STR-2253","renderer-ui","high","jsx-title","src/renderer/workbench/UpdateModal.tsx","59","","닫기"
"STR-2254","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","64","","현재"
"STR-2255","renderer-candidate","medium","literal","src/renderer/workbench/UpdateModal.tsx","64","","확인 중"
"STR-2256","renderer-candidate","medium","literal","src/renderer/workbench/UpdateModal.tsx","76","","이 빌드에서는 자동 업데이트를 사용할 수 없습니다."
"STR-2257","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","79","","최신 버전을 사용 중입니다."
"STR-2258","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","80","","업데이트 확인 중…"
"STR-2259","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","84","","업데이트 확인에 실패했습니다:"
"STR-2260","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","110","","배포자가 최신 릴리스를 회수했을 때 나타납니다.
 최신 버전에서 만든 설정이나 데이터는 되돌아가지 않으며, 옛 버전이 읽지 못할 수 있습니다."
"STR-2261","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","110","","이전 버전으로 되돌립니다."
"STR-2262","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","119","","다운로드 완료. 설치하면 앱이 재시작되고"
"STR-2263","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","119","","됩니다."
"STR-2264","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","119","","실행 중인 모든 멤버가 종료"
"STR-2265","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","125","","변경 사항"
"STR-2266","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","131","","마지막 확인"
"STR-2267","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","144","","릴리스 페이지"
"STR-2268","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","148","","다시 확인"
"STR-2269","renderer-candidate","medium","literal","src/renderer/workbench/UpdateModal.tsx","152","","새 버전 다운로드"
"STR-2270","renderer-candidate","medium","literal","src/renderer/workbench/UpdateModal.tsx","152","","이전 버전 받기"
"STR-2271","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","158","","정말 재시작할까요?"
"STR-2272","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","162","","재시작하여 설치"
"STR-2273","renderer-ui","high","jsx-text","src/renderer/workbench/UpdateModal.tsx","166","","닫기"
"STR-2274","renderer-ui","high","jsx-title","src/renderer/workbench/UpdatePill.tsx","36","","버전 ${…} 설치 준비 완료 — 눌러서 설치"
"STR-2275","renderer-ui","high","jsx-title","src/renderer/workbench/UpdatePill.tsx","38","","이전 버전 ${…} 으로 되돌릴 수 있습니다 (현재 ${…})"
"STR-2276","renderer-ui","high","jsx-title","src/renderer/workbench/UpdatePill.tsx","39","","새 버전 ${…} 사용 가능 (현재 ${…})"
"STR-2277","renderer-ui","high","jsx-title","src/renderer/workbench/UsageLimitPill.tsx","79","","사용 한도 (계정 · provider별)"
"STR-2278","renderer-ui","high","jsx-aria-label","src/renderer/workbench/UsageLimitPill.tsx","97","","사용 한도"
"STR-2279","renderer-ui","high","jsx-text","src/renderer/workbench/UsageLimitPill.tsx","99","","사용 한도"
"STR-2280","renderer-ui","high","jsx-text","src/renderer/workbench/UsageLimitPill.tsx","100","","계정 · provider별"
"STR-2281","renderer-candidate","medium","literal","src/renderer/workbench/UsageLimitPill.tsx","125","","새로고침"
"STR-2282","renderer-candidate","medium","literal","src/renderer/workbench/UsageLimitPill.tsx","125","","새로고침 중"
"STR-2283","renderer-ui","high","jsx-text","src/renderer/workbench/UsageLimitPill.tsx","129","","Settings에서 상세 보기"
"STR-2284","renderer-ui","high","jsx-text","src/renderer/workbench/VisionTag.tsx","10","","지원"
"STR-2285","renderer-ui","high","jsx-text","src/renderer/workbench/VisionTag.tsx","13","","미지원"
"STR-2286","renderer-ui","high","jsx-text","src/renderer/workbench/VisionTag.tsx","15","","알 수 없음"
"STR-2287","renderer-candidate","medium","literal","src/renderer/workbench/Workbench.tsx","149","","default"
"STR-2288","renderer-candidate","medium","literal","src/renderer/workbench/Workbench.tsx","571","","No Party"
"STR-2289","renderer-ui","high","jsx-title","src/renderer/workbench/Workbench.tsx","615","","사이드바 너비 조정"
"STR-2290","renderer-ui","high","jsx-title","src/renderer/workbench/Workbench.tsx","618","","파티 패널 열기"
"STR-2291","renderer-ui","high","jsx-text","src/renderer/workbench/Workbench.tsx","626","","왼쪽에서 멤버를 클릭해 패널로 열어 시작하세요."
"STR-2292","renderer-ui","high","jsx-text","src/renderer/workbench/Workbench.tsx","675","","여기에 놓아 새 패널 만들기"
"STR-2293","shared-presentation","medium","template","src/shared/appUpdate.ts","161","","되돌리기 ${…}"
"STR-2294","shared-presentation","medium","template","src/shared/appUpdate.ts","162","","업데이트 ${…}"
"STR-2295","shared-presentation","medium","template","src/shared/appUpdate.ts","164","","다운로드 ${…}%"
"STR-2296","shared-presentation","medium","literal","src/shared/appUpdate.ts","166","","재시작하여 설치"
"STR-2297","shared-presentation","medium","literal","src/shared/codexApproval.ts","61","","이번만 허용"
"STR-2298","shared-presentation","medium","literal","src/shared/codexApproval.ts","62","","이 세션 동안"
"STR-2299","shared-presentation","medium","literal","src/shared/codexApproval.ts","63","","항상 허용 (규칙)"
"STR-2300","shared-presentation","medium","literal","src/shared/codexApproval.ts","64","","거부"
"STR-2301","shared-presentation","medium","literal","src/shared/codexApproval.ts","68","","이 요청만 승인합니다."
"STR-2302","shared-presentation","medium","literal","src/shared/codexApproval.ts","69","","이 세션이 끝날 때까지 같은 요청을 다시 묻지 않습니다."
"STR-2303","shared-presentation","medium","literal","src/shared/codexApproval.ts","70","","같은 명령 패턴을 규칙으로 저장해 앞으로 자동 승인합니다."
"STR-2304","shared-presentation","medium","literal","src/shared/codexApproval.ts","71","","이 요청을 거부합니다."
"STR-2305","shared-presentation","medium","literal","src/shared/codexApproval.ts","156","","사용자가 거부했습니다."
"STR-2306","shared-presentation","medium","literal","src/shared/codexApproval.ts","161","","cancel"
"STR-2307","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","35","","Windows 샌드박스 문제일 수 있습니다 — /codex-fix-sandbox 로 복구를 시도하세요."
"STR-2308","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","48","","다른 모델"
"STR-2309","shared-presentation","medium","template","src/shared/codexDiagnostics.ts","48","","모델이 ${…}로 라우팅됨"
"STR-2310","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","54","","Guardian 경고"
"STR-2311","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","59","","설정 경고"
"STR-2312","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","63","","지원 중단 예정"
"STR-2313","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","76","","Claude subscription"
"STR-2314","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","79","","custom provider"
"STR-2315","shared-presentation","medium","template","src/shared/codexDiagnostics.ts","83","","Model metadata note · ${…}"
"STR-2316","shared-presentation","medium","template","src/shared/codexDiagnostics.ts","84","","This is not a reroute. Codex has no built-in metadata for this ${…} model, so context-window estimates may be approximate. The selected model and provider remain unchanged."
"STR-2317","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","91","","경고"
"STR-2318","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","91","","샌드박스 경고"
"STR-2319","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","100","","쓰기 가능 경로 경고"
"STR-2320","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","112","","high-risk cyber activity"
"STR-2321","shared-presentation","medium","literal","src/shared/codexDiagnostics.ts","130","","사용량 한도 도달"
"STR-2322","shared-presentation","medium","template","src/shared/codexDiagnostics.ts","130","","사용량 한도 임박 (${…}%)"
"STR-2323","shared-presentation","medium","template","src/shared/codexDiagnostics.ts","144","","MCP 서버 ${…}: ${…}"
"STR-2324","shared-presentation","medium","literal","src/shared/diagnostics.ts","40","","로컬"
"STR-2325","shared-presentation","medium","template","src/shared/diagnostics.ts","51","","버전 불명 (${…})"
"STR-2326","shared-presentation","medium","literal","src/shared/diagnostics.ts","51","","원인 미상"
"STR-2327","shared-presentation","medium","literal","src/shared/diagnostics.ts","59","","없음"
"STR-2328","shared-presentation","medium","literal","src/shared/diagnostics.ts","61","","(개발 빌드)"
"STR-2329","shared-presentation","medium","template","src/shared/diagnostics.ts","63","","런타임: ${…}"
"STR-2330","shared-presentation","medium","template","src/shared/diagnostics.ts","64","","작업공간: ${…} — ${…}"
"STR-2331","shared-presentation","medium","template","src/shared/diagnostics.ts","65","","앱 경로: ${…}"
"STR-2332","shared-presentation","medium","template","src/shared/diagnostics.ts","66","","로그: ${…}"
"STR-2333","shared-presentation","medium","template","src/shared/diagnostics.ts","67","","인증: ${…}"
"STR-2334","shared-presentation","medium","literal","src/shared/guide.ts","21","","계정을 연결한다"
"STR-2335","shared-presentation","medium","literal","src/shared/guide.ts","21","","구독 · API 키"
"STR-2336","shared-presentation","medium","literal","src/shared/guide.ts","22","","작업공간 · 파티 · 멤버 만들기"
"STR-2337","shared-presentation","medium","literal","src/shared/guide.ts","22","","팀을 꾸린다"
"STR-2338","shared-presentation","medium","literal","src/shared/guide.ts","23","","일을 시킨다"
"STR-2339","shared-presentation","medium","literal","src/shared/guide.ts","23","","입력창 · 실행 · 승인 · 대기열"
"STR-2340","shared-presentation","medium","literal","src/shared/guide.ts","24","","서로 이야기하게 한다"
"STR-2341","shared-presentation","medium","literal","src/shared/guide.ts","24","","패널 · 채널 · Message Gate"
"STR-2342","shared-presentation","medium","literal","src/shared/guide.ts","25","","권한 · 모델 · MCP · 재시작"
"STR-2343","shared-presentation","medium","literal","src/shared/guide.ts","25","","돌아가는 방식을 바꾼다"
"STR-2344","shared-presentation","medium","literal","src/shared/guide.ts","26","","얼마나 쓰는지 본다"
"STR-2345","shared-presentation","medium","literal","src/shared/guide.ts","26","","컨텍스트 · 남은 한도"
"STR-2346","shared-presentation","medium","literal","src/shared/guide.ts","26","","cost"
"STR-2347","shared-presentation","medium","literal","src/shared/guide.ts","56","","먼저 쓸 계정을 연결한다"
"STR-2348","shared-presentation","medium","literal","src/shared/guide.ts","57","","왼쪽 세로 막대의 열쇠 아이콘(인증)을 누릅니다. 구독 카드의 「구독 연결」 을 누르면 됩니다 — 둘 다 필요하지는 않고, 쓸 것만 연결하세요."
"STR-2349","shared-presentation","medium","literal","src/shared/guide.ts","62","","브라우저에서 로그인하면 연결된다"
"STR-2350","shared-presentation","medium","literal","src/shared/guide.ts","63","","누르면 브라우저가 열리고 카드는 「인증 대기 중」 이 됩니다. 기본 브라우저에 그 계정이 없으면, 함께 뜨는 주소를 복사해 다른 브라우저에 붙여 넣으세요."
"STR-2351","shared-presentation","medium","literal","src/shared/guide.ts","68","","연결되면 「사용 가능」 으로 바뀐다"
"STR-2352","shared-presentation","medium","literal","src/shared/guide.ts","69","","이제 그 계정의 모델을 멤버에게 붙일 수 있습니다. 아래 API 키 칸은 구독이 아닌 모델(OpenRouter · DeepSeek)을 쓸 때만 채우면 됩니다."
"STR-2353","shared-presentation","medium","literal","src/shared/guide.ts","76","","일할 폴더를 고른다"
"STR-2354","shared-presentation","medium","literal","src/shared/guide.ts","77","","오른쪽 위 「작업공간」 을 누르고 프로젝트 폴더를 고르세요. 멤버들은 이 폴더 안에서 파일을 읽고 고칩니다."
"STR-2355","shared-presentation","medium","literal","src/shared/guide.ts","82","","Parties 의 + 를 누르면 이 창이 뜬다"
"STR-2356","shared-presentation","medium","literal","src/shared/guide.ts","83","","이름을 적고 「파티 만들기」. 메시지 게이트는 꺼진 채로 시작해도 되고, 나중에 언제든 켤 수 있습니다."
"STR-2357","shared-presentation","medium","literal","src/shared/guide.ts","88","","파티가 생기면 main 이 함께 만들어진다"
"STR-2358","shared-presentation","medium","literal","src/shared/guide.ts","89","","파티는 하나의 팀이고, main 은 처음부터 있는 멤버입니다. 이름을 클릭하면 오른쪽에 그 멤버와의 대화창이 열립니다."
"STR-2359","shared-presentation","medium","literal","src/shared/guide.ts","94","","Members 의 + → 이름과 설명을 적는다"
