"id","surface","confidence","kind","file","line","pointer","text","suggested_text_ko"
"STR-3434","backend-message","medium","literal","src/main/authService.ts","357","","Claude 구독 프록시가 연결되었습니다.",""
"STR-3435","backend-message","medium","template","src/main/discordControl.ts","91","","알 수 없는 명령 `${…}` 입니다.

${…}",""
"STR-3436","backend-message","medium","template","src/main/discordControl.ts","260","","${…} **${…}** → <#${…}>
이 스레드에 적은 글이 멤버에게 전달됩니다.",""
"STR-3437","backend-message","medium","template","src/main/environmentService.ts","305","","이 PC에 Claude Code를 설치합니다.

${…}",""
"STR-3438","backend-message","medium","literal","src/main/environmentService.ts","366","","Claude Code CLI was not found in settings, environment, PATH, well-known locations, or the Agent SDK.",""
"STR-3439","backend-message","medium","template","src/main/environmentService.ts","520","","이 PC에 Codex CLI를 설치합니다.

${…}",""
"STR-3440","backend-message","medium","template","src/main/environmentService.ts","584","","file not found: ${…}",""
"STR-3441","backend-message","medium","template","src/main/environmentService.ts","725","","이 PC에 Cursor Agent CLI를 설치합니다.

${…}",""
"STR-3442","backend-message","medium","template","src/main/environmentService.ts","876","","이 PC에 Grok Build CLI를 설치합니다.

${…}",""
"STR-3443","backend-message","medium","literal","src/main/environmentService.ts","1232","","wsl.exe -l -v output had no default-distribution marker.",""
"STR-3444","backend-message","medium","literal","src/main/environmentService.ts","1235","","The default WSL distribution name could not be parsed.",""
"STR-3445","backend-message","medium","literal","src/main/environmentService.ts","1257","","WSL 배포판",""
"STR-3446","backend-message","medium","template","src/main/environmentService.ts","1260","","요청한 배포판 ${…}를 선택했습니다.",""
"STR-3447","backend-message","medium","template","src/main/environmentService.ts","1262","","기본 배포판 표식을 읽지 못해 목록의 첫 배포판 ${…}를 선택했습니다.",""
"STR-3448","backend-message","medium","template","src/main/environmentService.ts","1263","","기본 배포판 ${…}를 선택했습니다.",""
"STR-3449","backend-message","medium","literal","src/main/environmentService.ts","1271","","WSL 배포판",""
"STR-3450","backend-message","medium","literal","src/main/environmentService.ts","1274","","WSL 배포판 목록을 읽지 못했습니다.",""
"STR-3451","backend-message","medium","template","src/main/environmentService.ts","1276","","요청한 WSL 배포판을 찾지 못했습니다: ${…}",""
"STR-3452","backend-message","medium","literal","src/main/environmentService.ts","1277","","사용 가능한 WSL 배포판이 없습니다.",""
"STR-3453","backend-message","medium","template","src/main/environmentService.ts","1283","","available distributions: ${…}",""
"STR-3454","backend-message","medium","literal","src/main/environmentService.ts","1602","","candidate=""$(find ""$HOME/.agent_party_app/server/node_modules/@anthropic-ai"" -maxdepth 5 -type f -name claude -path ""*claude-agent-sdk-linux-*/*"" -print -quit 2>/dev/null)""",""
"STR-3455","backend-message","medium","template","src/main/environmentService.ts","1603","","command -v claude 2>/dev/null || { ${…}; [ -n ""$candidate"" ] && [ -x ""$candidate"" ] && printf ""%s\n"" ""$candidate"" || { echo AGENTPARTY_CLAUDE_NOT_FOUND >&2; exit 44; }; }",""
"STR-3456","backend-message","medium","literal","src/main/environmentService.ts","1745","","command -v agent 2>/dev/null || command -v cursor-agent 2>/dev/null || { echo AGENTPARTY_CURSOR_NOT_FOUND >&2; exit 44; }",""
"STR-3457","backend-message","medium","literal","src/main/environmentService.ts","1748","","작업공간",""
"STR-3458","backend-message","medium","literal","src/main/environmentService.ts","1751","","실행 파일",""
"STR-3459","backend-message","medium","literal","src/main/environmentService.ts","1751","","WSL의 PATH에서 Cursor Agent CLI를 찾지 못했습니다.",""
"STR-3460","backend-message","medium","literal","src/main/environmentService.ts","1754","","이 WSL 배포판에 Cursor Agent CLI가 없습니다.",""
"STR-3461","backend-message","medium","literal","src/main/environmentService.ts","1754","","Cursor 실행 파일 탐색",""
"STR-3462","backend-message","medium","template","src/main/environmentService.ts","1756","","wsl -d ${…} -e bash -lc ""curl https://cursor.com/install -fsS | bash""",""
"STR-3463","backend-message","medium","literal","src/main/environmentService.ts","1756","","WSL 설치 명령 복사",""
"STR-3464","backend-message","medium","literal","src/main/environmentService.ts","1760","","실행 파일",""
"STR-3465","backend-message","medium","literal","src/main/environmentService.ts","1766","","버전 확인",""
"STR-3466","backend-message","medium","literal","src/main/environmentService.ts","1767","","버전 확인",""
"STR-3467","backend-message","medium","literal","src/main/environmentService.ts","1770","","버전 확인",""
"STR-3468","backend-message","medium","template","src/main/environmentService.ts","1772","","${…} status --format json",""
"STR-3469","backend-message","medium","literal","src/main/environmentService.ts","1698","","로그인",""
"STR-3470","backend-message","medium","template","src/main/environmentService.ts","1787","","WSL 안의 Cursor 로그인이 유효합니다${…}.",""
"STR-3471","backend-message","medium","literal","src/main/environmentService.ts","1699","","로그인",""
"STR-3472","backend-message","medium","literal","src/main/environmentService.ts","1798","","Cursor 로그인 상태 응답을 해석하지 못했습니다.",""
"STR-3473","backend-message","medium","literal","src/main/environmentService.ts","1798","","WSL 안의 Cursor 로그인이 유효하지 않습니다.",""
"STR-3474","backend-message","medium","literal","src/main/environmentService.ts","1807","","실제 WSL 작업공간에서 Cursor CLI 실행과 로그인을 확인했습니다.",""
"STR-3475","backend-message","medium","literal","src/main/environmentService.ts","1807","","Cursor 로그인 상태 확인에 실패했습니다.",""
"STR-3476","backend-message","medium","literal","src/main/environmentService.ts","1807","","Cursor CLI는 실행됐지만 WSL 로그인이 필요합니다.",""
"STR-3477","backend-message","medium","literal","src/main/environmentService.ts","1813","","WSL 로그인 명령 복사",""
"STR-3478","backend-message","medium","literal","src/main/environmentService.ts","1818","","command -v grok 2>/dev/null || { echo AGENTPARTY_GROK_NOT_FOUND >&2; exit 44; }",""
"STR-3479","backend-message","medium","literal","src/main/environmentService.ts","1821","","작업공간",""
"STR-3480","backend-message","medium","literal","src/main/environmentService.ts","1824","","실행 파일",""
"STR-3481","backend-message","medium","literal","src/main/environmentService.ts","1824","","WSL의 PATH에서 Grok Build CLI를 찾지 못했습니다.",""
"STR-3482","backend-message","medium","literal","src/main/environmentService.ts","1827","","이 WSL 배포판에 Grok Build CLI가 없습니다.",""
"STR-3483","backend-message","medium","literal","src/main/environmentService.ts","1827","","Grok 실행 파일 탐색",""
"STR-3484","backend-message","medium","template","src/main/environmentService.ts","1829","","wsl -d ${…} -e bash -lc ""curl -fsSL https://x.ai/cli/install.sh | bash""",""
"STR-3485","backend-message","medium","literal","src/main/environmentService.ts","1829","","WSL 설치 명령 복사",""
"STR-3486","backend-message","medium","literal","src/main/environmentService.ts","1833","","실행 파일",""
"STR-3487","backend-message","medium","literal","src/main/environmentService.ts","1839","","버전 확인",""
"STR-3488","backend-message","medium","literal","src/main/environmentService.ts","1840","","버전 확인",""
"STR-3489","backend-message","medium","literal","src/main/environmentService.ts","1843","","버전 확인",""
"STR-3490","backend-message","medium","literal","src/main/environmentService.ts","991","","공식 CLI 확인",""
"STR-3491","backend-message","medium","literal","src/main/environmentService.ts","1847","","공식 Grok Build가 출력하는 commit hash가 없습니다.",""
"STR-3492","backend-message","medium","literal","src/main/environmentService.ts","1853","","같은 이름의 다른 CLI가 설치되어 있습니다. 공식 Grok Build CLI가 필요합니다.",""
"STR-3493","backend-message","medium","literal","src/main/environmentService.ts","1787","","로그인",""
"STR-3494","backend-message","medium","literal","src/main/environmentService.ts","1875","","WSL 안의 Grok 구독 로그인이 유효합니다.",""
"STR-3495","backend-message","medium","literal","src/main/environmentService.ts","1794","","로그인",""
"STR-3496","backend-message","medium","literal","src/main/environmentService.ts","1876","","Grok의 인증 명령 `grok models`가 실패했습니다.",""
"STR-3497","backend-message","medium","literal","src/main/environmentService.ts","1882","","실제 WSL 작업공간에서 Grok CLI 실행과 구독 로그인을 확인했습니다.",""
"STR-3498","backend-message","medium","literal","src/main/environmentService.ts","1882","","Grok 로그인 확인 단계에서 실패했습니다.",""
"STR-3499","backend-message","medium","literal","src/main/environmentService.ts","1888","","WSL 로그인 명령 복사",""
"STR-3500","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","96","","확인 필요",""
"STR-3501","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","397","","테스트 중…",""
"STR-3502","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","478","","연결 끊기",""
"STR-3503","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","478","","연결 끊는 중…",""
"STR-3504","renderer-candidate","medium","literal","src/renderer/app/secondaryViews.tsx","478","","정말 연결 끊기",""
"STR-3505","renderer-candidate","medium","literal","src/renderer/guide/fixtures.ts","142","","다른 하네스에서 Codex 구독 GPT 모델을 사용할 때 연결하는 로컬 프록시입니다.",""
"STR-3506","renderer-candidate","medium","literal","src/renderer/guide/fixtures.ts","154","","다른 하네스에서 Codex 구독 GPT 모델을 사용할 때 연결하는 로컬 프록시입니다.",""
"STR-3507","renderer-candidate","medium","literal","src/renderer/guide/fixtures.ts","161","","다른 하네스에서 Codex 구독 GPT 모델을 사용할 때 연결하는 로컬 프록시입니다.",""
"STR-3508","renderer-candidate","medium","literal","src/renderer/guide/slides.ts","86","","FAIL test/auth/login.spec.ts
 ● 5회 실패하면 잠긴다
 expected 429, received 200
 ● 잠금 후 15분 뒤 풀린다
 expected 200, received 200 (잠금 없음)

Tests: 2 failed, 6 passed, 8 total",""
"STR-3509","renderer-candidate","medium","literal","src/renderer/guide/slides.ts","122","","PASS test/auth/login.spec.ts

Tests: 8 passed, 8 total",""
"STR-3510","renderer-candidate","medium","template","src/renderer/workbench/stableActions.ts","17","","Latest action '${…}' is not callable.",""
"STR-3511","model-catalog","high","json-description","src/shared/modelCatalog.json","698","/models/24/description","Gemini 3.7 Flash on OpenRouter, optimized for fast agentic workflows, coding, and complex multi-step reasoning.",""
"STR-3512","model-catalog","high","json-description","src/shared/modelCatalog.json","726","/models/25/description","AgentParty router alias for google/gemini-3.5-flash.",""
"STR-3513","model-catalog","high","json-description","src/shared/modelCatalog.json","756","/models/26/description","AgentParty router alias for qwen/qwen3.7-max.",""
"STR-3514","model-catalog","high","json-description","src/shared/modelCatalog.json","790","/models/27/description","DeepSeek-V4-Pro-0813 GA (1.6T total / 49B active) on DeepSeek's own API; the undated id now serves the 0813 snapshot, which also added Responses API support. 384K max output, cache-hit input $0.003625/M; DeepSeek has announced a significant price increase 'in the near future'. OpenRouter routing stays on the undated id: deepseek/deepseek-v4-pro-0813 has only DeepSeek's first-party endpoint, which strict data policies block. Verified 2026-08-13 with real calls (chat+thinking low, Responses, OR route).",""
"STR-3515","model-catalog","high","json-description","src/shared/modelCatalog.json","826","/models/28/description","DeepSeek-V4-Flash-0731 (284B total / 13B active) on DeepSeek's own API. 384K max output, cache-hit input $0.0028/M. Verified 2026-08-13 (Responses API now also serves v4-pro, so this is no longer the only codex-reachable DeepSeek model).",""
"STR-3516","model-catalog","high","json-description","src/shared/modelCatalog.json","861","/models/29/description","AgentParty router alias for minimax/minimax-m3.",""
"STR-3517","model-catalog","high","json-description","src/shared/modelCatalog.json","891","/models/30/description","AgentParty router alias for google/gemini-3.1-pro-preview.",""
"STR-3518","model-catalog","high","json-description","src/shared/modelCatalog.json","921","/models/31/description","AgentParty router alias for moonshotai/kimi-k2.7-code.",""
"STR-3519","model-catalog","high","json-description","src/shared/modelCatalog.json","942","/models/32/description","AgentParty router alias for moonshotai/kimi-k2.6.",""
"STR-3520","model-catalog","high","json-label","src/shared/modelCatalog.json","965","/models/33/label","Grok Build 0.1",""
"STR-3521","model-catalog","high","json-description","src/shared/modelCatalog.json","971","/models/33/description","AgentParty router alias for x-ai/grok-build-0.1.",""
"STR-3522","model-catalog","high","json-description","src/shared/modelCatalog.json","992","/models/34/description","AgentParty router alias for qwen/qwen3.7-plus.",""
"STR-3523","model-catalog","high","json-description","src/shared/modelCatalog.json","1026","/models/35/description","AgentParty router alias for x-ai/grok-4.3.",""
"STR-3524","model-catalog","high","json-label","src/shared/modelCatalog.json","1051","/models/36/label","Grok 4.5 (Grok subscription)",""
"STR-3525","model-catalog","high","json-description","src/shared/modelCatalog.json","1056","/models/36/description","xAI's frontier model on your SuperGrok / X Premium+ subscription, through xAI's own Anthropic-compatible API. List price $2.00/$6.00 per M, but billed to the subscription here, not to console credits. xAI documents effort low/medium/high/xhigh (default high); measured 2026-08-10 this endpoint accepts and ignores every effort spelling, so it is pinned to the documented default rather than offered as a knob that does nothing.",""
"STR-3526","model-catalog","high","json-label","src/shared/modelCatalog.json","1079","/models/37/label","Grok 4.3 (Grok subscription)",""
"STR-3527","model-catalog","high","json-description","src/shared/modelCatalog.json","1084","/models/37/description","1M-context Grok on your Grok subscription. List price $1.25/$2.50 per M. Effort is pinned to xAI's documented default (low) because this endpoint ignores the parameter.",""
"STR-3528","model-catalog","high","json-label","src/shared/modelCatalog.json","1107","/models/38/label","Grok 4.20 Reasoning (Grok subscription)",""
"STR-3529","model-catalog","high","json-description","src/shared/modelCatalog.json","1112","/models/38/description","1M-context reasoning variant on your Grok subscription. List price $1.25/$2.50 per M. xAI publishes no effort options for this model, so there is no effort control to offer.",""
"STR-3530","model-catalog","high","json-label","src/shared/modelCatalog.json","1127","/models/39/label","Grok 4.20 Non-Reasoning (Grok subscription)",""
"STR-3531","model-catalog","high","json-description","src/shared/modelCatalog.json","1132","/models/39/description","The fastest Grok shape on this route: 1M context with reasoning off entirely. Speed is chosen by picking this model, because xAI's separate service_tier knob (auto/default/flex/standard/priority) is silently discarded by the Anthropic-compatible endpoint. List price $1.25/$2.50 per M.",""
"STR-3532","model-catalog","high","json-label","src/shared/modelCatalog.json","1147","/models/40/label","Grok 4.20 Multi-Agent (Grok subscription)",""
"STR-3533","model-catalog","high","json-description","src/shared/modelCatalog.json","1153","/models/40/description","Multi-agent Grok, where xAI maps reasoning effort to the number of agents rather than reasoning depth. Pinned to the documented default (low) since this endpoint ignores the parameter. List price $1.25/$2.50 per M.",""
"STR-3534","model-catalog","high","json-label","src/shared/modelCatalog.json","1176","/models/41/label","Grok Build 0.1 (Grok subscription)",""
"STR-3535","model-catalog","high","json-description","src/shared/modelCatalog.json","1181","/models/41/description","xAI's coding-tuned model (formerly grok-code-fast-1), 256K context, cheapest of the family at a $1.00/$2.00 list price. No effort options are published for it. This is a distinct earlier-generation model, not the model behind the Grok Build CLI — that one is grok-4.5.",""
"STR-3536","shared-presentation","medium","literal","src/shared/subagentScenarios.ts","133","","19 const p = await verifyRefresh(token)
20 // 만료 시 여기서 throw → 상위 500",""
"STR-3537","shared-presentation","medium","literal","src/shared/subagentScenarios.ts","164","","조사 결과, 수능 영어는 절대평가라 개인별 ""백분위""가 아니라 **등급별 인원·비율**로 공표됩니다.

| 시행 | 공식 명칭 |
| --- | --- |
| 2025년 6월 | 2026학년도 6월 모의평가 |
| 2025년 11월 | 2026학년도 수능 |

- 확인 대상: 한국교육과정평가원 https://www.kice.re.kr/",""
"STR-3538","backend-message","medium","literal","src/main/environmentService.ts","1042","","자격 증명 파일",""
"STR-3539","backend-message","medium","literal","src/main/environmentService.ts","1058","","Grok CLI가 구독 계정으로 모델 목록을 조회했습니다.",""
"STR-3540","backend-message","medium","literal","src/main/environmentService.ts","1062","","Grok 로그인 확인",""
"STR-3541","backend-message","medium","literal","src/main/environmentService.ts","1072","","Windows에서 Grok CLI 실행과 구독 로그인을 확인했습니다.",""
"STR-3542","backend-message","medium","template","src/main/environmentService.ts","1073","","Grok 로그인 확인 단계에서 실패했습니다. ${…}",""
"STR-3543","backend-message","medium","literal","src/main/environmentService.ts","1875","","로그인",""
"STR-3544","backend-message","medium","literal","src/main/environmentService.ts","1876","","로그인",""
"STR-3545","backend-message","medium","template","src/main/discordControl.ts","91","","알 수 없는 명령 `${…}` 입니다.

${…}",""
"STR-3546","backend-message","medium","template","src/main/discordControl.ts","260","","${…} **${…}** → <#${…}>
이 스레드에 적은 글이 멤버에게 전달됩니다.",""
"STR-3547","backend-message","medium","template","src/main/environmentService.ts","352","","이 PC에 Claude Code를 설치합니다.

${…}",""
"STR-3548","backend-message","medium","template","src/main/environmentService.ts","567","","이 PC에 Codex CLI를 설치합니다.

${…}",""
"STR-3549","backend-message","medium","template","src/main/environmentService.ts","772","","이 PC에 Cursor Agent CLI를 설치합니다.

${…}",""
"STR-3550","backend-message","medium","template","src/main/environmentService.ts","927","","이 PC에 Grok Build CLI를 설치합니다.

${…}",""
"STR-3551","backend-message","medium","literal","src/main/environmentService.ts","983","","공식 CLI 설치 명령 복사",""
"STR-3552","backend-message","medium","literal","src/main/environmentService.ts","984","","설치 안내",""
"STR-3553","backend-message","medium","literal","src/main/environmentService.ts","993","","공식 Grok Build의 commit hash를 확인했습니다.",""
"STR-3554","backend-message","medium","literal","src/main/environmentService.ts","1008","","Grok Build",""
"STR-3555","backend-message","medium","literal","src/main/environmentService.ts","1011","","Grok Build 실행 파일은 찾았지만 버전 확인에 실패했습니다.",""
"STR-3556","backend-message","medium","literal","src/main/environmentService.ts","1846","","공식 CLI 확인",""
"STR-3557","backend-message","medium","literal","src/main/environmentService.ts","1858","","공식 CLI 확인",""
"STR-3558","backend-message","medium","literal","src/main/environmentService.ts","1859","","공식 Grok Build의 commit hash를 확인했습니다.",""
"STR-3559","renderer-candidate","medium","literal","src/renderer/guide/slides.ts","86","","FAIL test/auth/login.spec.ts
 ● 5회 실패하면 잠긴다
 expected 429, received 200
 ● 잠금 후 15분 뒤 풀린다
 expected 200, received 200 (잠금 없음)

Tests: 2 failed, 6 passed, 8 total",""
"STR-3560","renderer-candidate","medium","literal","src/renderer/guide/slides.ts","122","","PASS test/auth/login.spec.ts

Tests: 8 passed, 8 total",""
"STR-3561","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","11","","작업공간",""
"STR-3562","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","12","","실행 파일",""
"STR-3563","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","13","","버전 확인",""
"STR-3564","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","14","","프로세스 실행",""
"STR-3565","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","15","","로그인",""
"STR-3566","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","18","","작업공간",""
"STR-3567","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","19","","실행 파일",""
"STR-3568","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","20","","버전 확인",""
"STR-3569","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","21","","로그인",""
"STR-3570","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","22","","상태 저장소",""
"STR-3571","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","23","","app-server 초기화",""
"STR-3572","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","26","","실행 파일",""
"STR-3573","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","27","","버전 확인",""
"STR-3574","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","28","","로그인",""
"STR-3575","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","31","","실행 파일",""
"STR-3576","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","32","","버전 확인",""
"STR-3577","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","33","","공식 CLI 확인",""
"STR-3578","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","34","","자격 증명 파일",""
"STR-3579","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","35","","로그인",""
"STR-3580","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","41","","WSL 배포판",""
"STR-3581","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","42","","작업공간",""
"STR-3582","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","43","","실행 파일",""
"STR-3583","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","44","","버전 확인",""
"STR-3584","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","45","","프로세스 실행",""
"STR-3585","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","46","","로그인",""
"STR-3586","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","49","","WSL 배포판",""
"STR-3587","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","50","","작업공간",""
"STR-3588","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","51","","실행 파일",""
"STR-3589","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","52","","버전 확인",""
"STR-3590","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","53","","로그인",""
"STR-3591","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","54","","app-server 초기화",""
"STR-3592","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","57","","WSL 배포판",""
"STR-3593","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","58","","작업공간",""
"STR-3594","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","59","","실행 파일",""
"STR-3595","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","60","","버전 확인",""
"STR-3596","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","61","","로그인",""
"STR-3597","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","64","","WSL 배포판",""
"STR-3598","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","65","","작업공간",""
"STR-3599","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","66","","실행 파일",""
"STR-3600","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","67","","버전 확인",""
"STR-3601","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","68","","공식 CLI 확인",""
"STR-3602","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","69","","로그인",""
"STR-3603","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","87","","검사 중…",""
"STR-3604","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","89","","앞선 단계가 실패해 실행하지 않았습니다.",""
"STR-3605","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","90","","검사 대기 중",""
"STR-3606","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","123","","연결 검사를 준비하고 있습니다.",""
"STR-3607","shared-presentation","medium","literal","src/shared/nativeCliAuth.ts","123","","연결 검사를 진행하고 있습니다.",""
"STR-3608","shared-presentation","medium","template","src/shared/nativeCliAuth.ts","150","","${…} 단계 실패: ${…}",""
"STR-3609","shared-presentation","medium","literal","src/shared/subagentScenarios.ts","133","","19 const p = await verifyRefresh(token)
20 // 만료 시 여기서 throw → 상위 500",""
"STR-3610","shared-presentation","medium","literal","src/shared/subagentScenarios.ts","164","","조사 결과, 수능 영어는 절대평가라 개인별 ""백분위""가 아니라 **등급별 인원·비율**로 공표됩니다.

| 시행 | 공식 명칭 |
| --- | --- |
| 2025년 6월 | 2026학년도 6월 모의평가 |
| 2025년 11월 | 2026학년도 수능 |

- 확인 대상: 한국교육과정평가원 https://www.kice.re.kr/",""
"STR-3611","backend-message","medium","literal","src/main/application/appController.ts","917","","검사 실행",""
"STR-3612","backend-message","medium","literal","src/main/application/appController.ts","917","","검사를 시작하지 못했습니다.",""
"STR-3613","backend-message","medium","template","src/main/application/appController.ts","921","","예상하지 못한 검사 오류가 발생했습니다: ${…}",""
"STR-3614","renderer-candidate","medium","literal","src/renderer/App.tsx","282","","기본 그룹",""
"STR-3615","renderer-candidate","medium","literal","src/renderer/App.tsx","282","","default",""
"STR-3616","renderer-candidate","medium","literal","src/renderer/App.tsx","218","","파티 그룹·작업 위치 백엔드는 아직 연결되지 않았습니다 (기능 구현 단계에서 이어집니다).",""
"STR-3617","renderer-candidate","medium","template","src/renderer/App.tsx","244","","${…} — 그룹 ""${…}"" 은 만들어지지 않았습니다.",""
"STR-3618","renderer-candidate","medium","template","src/renderer/App.tsx","248","","${…} — 파티는 옮겨지지 않았습니다.",""
"STR-3619","renderer-candidate","medium","template","src/renderer/App.tsx","252","","${…} — ${…} 폴더 선택기를 열 수 없습니다.",""
"STR-3620","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","46","","기본 cwd",""
"STR-3621","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","46","","멤버를 만들 때 채워지는",""
"STR-3622","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","46","","와",""
"STR-3623","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","46","","입니다. 이미 만들어진 멤버의 실행 위치는 여기서 바뀌지 않습니다.",""
"STR-3624","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","46","","최근 cwd",""
"STR-3625","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","50","","기본 cwd",""
"STR-3626","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","50","","환경별 1개",""
"STR-3627","renderer-candidate","medium","literal","src/renderer/app/WorkspaceCwdSettings.tsx","58","","설정 안 됨",""
"STR-3628","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","58","","기본",""
"STR-3629","renderer-candidate","medium","template","src/renderer/app/WorkspaceCwdSettings.tsx","61","","멤버 ${…}개가 사용",""
"STR-3630","renderer-candidate","medium","literal","src/renderer/app/WorkspaceCwdSettings.tsx","61","","멤버 생성 시 직접 선택",""
"STR-3631","renderer-candidate","medium","literal","src/renderer/app/WorkspaceCwdSettings.tsx","64","","변경",""
"STR-3632","renderer-candidate","medium","literal","src/renderer/app/WorkspaceCwdSettings.tsx","64","","선택",""
"STR-3633","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","64","","지우기",""
"STR-3634","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","69","","기본 cwd가 없는 환경을 고르면 멤버 생성 화면에서 경로를 직접 선택해야 합니다.",""
"STR-3635","renderer-candidate","medium","template","src/renderer/app/WorkspaceCwdSettings.tsx","75","","최대 ${…}개",""
"STR-3636","renderer-ui","high","jsx-note","src/renderer/app/WorkspaceCwdSettings.tsx","78","","멤버 생성이 성공한 경로만 남습니다. 접근할 수 없는 경로는 다른 cwd로 대체되지 않고 위와 같이 표시됩니다.",""
"STR-3637","renderer-candidate","medium","literal","src/renderer/app/WorkspaceCwdSettings.tsx","87","","배포판 + POSIX 경로",""
"STR-3638","renderer-ui","high","jsx-note","src/renderer/app/WorkspaceCwdSettings.tsx","90","","경로 검증은 실제로 멤버가 실행될 배포판 안에서 수행합니다. Windows에서 UNC로 보이는 것만으로 유효하다고 판단하지 않습니다.",""
"STR-3639","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","97","","이미 만들어진 멤버",""
"STR-3640","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","97","","읽기 전용",""
"STR-3641","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","100","","로 복제 생성하세요.",""
"STR-3642","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","100","","멤버의 실행 환경과 cwd는 생성 후 변경할 수 없습니다. 다른 위치가 필요하면",""
"STR-3643","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","100","","이 설정으로 새 멤버 만들기",""
"STR-3644","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","109","","이 설정으로 새 멤버",""
"STR-3645","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","131","","최근 cwd ·",""
"STR-3646","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","145","","기본",""
"STR-3647","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","153","","다시 확인",""
"STR-3648","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","157","","기본으로",""
"STR-3649","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","159","","제거",""
